25210.0, {'247379907': 16.0, '252017285': 21.0, '256201389': 0, '26110729': 33.0, '280120513': 9.0, '32319828': 0, '62426694': 32.0, 'cluster_1098574052_1098574061_247379905': 2697.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
27920.0, {'247379907': -153.0, '252017285': 0, '256201389': 0, '26110729': 338.0, '280120513': -1.0, '32319828': 15.0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': 603.0}, {'247379907': 13, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 16, '252017285': 0, '256201389': 0, '26110729': 12, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 4}, 
27930.0, {'247379907': -181.0, '252017285': -4.0, '256201389': 0, '26110729': -8.0, '280120513': 1.0, '32319828': 0, '62426694': -20.0, 'cluster_1098574052_1098574061_247379905': -40.0}, {'247379907': 13, '252017285': 1, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 19, '252017285': 1, '256201389': 0, '26110729': 7, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 4}, 
27940.0, {'247379907': 517.0, '252017285': -10.0, '256201389': 0, '26110729': -51.0, '280120513': 0, '32319828': 0, '62426694': 30.0, 'cluster_1098574052_1098574061_247379905': -42.0}, {'247379907': 10, '252017285': 1, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 15, '252017285': 1, '256201389': 0, '26110729': 7, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 5}, 
27950.0, {'247379907': -162.0, '252017285': 14.0, '256201389': 0, '26110729': -70.0, '280120513': -1.0, '32319828': -6.0, '62426694': -16.0, 'cluster_1098574052_1098574061_247379905': -50.0}, {'247379907': 10, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 1, '32319828': 1, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 18, '252017285': 0, '256201389': 0, '26110729': 7, '280120513': 1, '32319828': 1, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 5}, 
27960.0, {'247379907': 475.0, '252017285': -16.0, '256201389': 0, '26110729': -92.0, '280120513': -18.0, '32319828': 6.0, '62426694': 16.0, 'cluster_1098574052_1098574061_247379905': 356.0}, {'247379907': 7, '252017285': 3, '256201389': 0, '26110729': 7, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 15, '252017285': 3, '256201389': 0, '26110729': 11, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
27970.0, {'247379907': 444.0, '252017285': -47.0, '256201389': 0, '26110729': 350.0, '280120513': 19.0, '32319828': 0, '62426694': -6.0, 'cluster_1098574052_1098574061_247379905': -27.0}, {'247379907': 4, '252017285': 6, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 12, '252017285': 6, '256201389': 0, '26110729': 9, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
27980.0, {'247379907': -3.0, '252017285': -88.0, '256201389': 0, '26110729': -96.0, '280120513': -12.0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -30.0}, {'247379907': 3, '252017285': 10, '256201389': 0, '26110729': 6, '280120513': 2, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 11, '252017285': 10, '256201389': 0, '26110729': 10, '280120513': 2, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
27990.0, {'247379907': 338.0, '252017285': -100.0, '256201389': 0, '26110729': -1.0, '280120513': -20.0, '32319828': 0, '62426694': 16.0, 'cluster_1098574052_1098574061_247379905': 85.0}, {'247379907': 3, '252017285': 10, '256201389': 0, '26110729': 9, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 4, '252017285': 10, '256201389': 0, '26110729': 9, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28000.0, {'247379907': 378.0, '252017285': -105.0, '256201389': 0, '26110729': 595.0, '280120513': 32.0, '32319828': 0, '62426694': -7.0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 0, '252017285': 10, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 11, '256201389': 0, '26110729': 9, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, 
28010.0, {'247379907': -9.0, '252017285': -110.0, '256201389': 0, '26110729': 278.0, '280120513': -13.0, '32319828': 0, '62426694': 7.0, 'cluster_1098574052_1098574061_247379905': -11.0}, {'247379907': 1, '252017285': 10, '256201389': 0, '26110729': 5, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 2, '252017285': 11, '256201389': 0, '26110729': 10, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
28020.0, {'247379907': -20.0, '252017285': -110.0, '256201389': 0, '26110729': 11.0, '280120513': -37.0, '32319828': 0, '62426694': -14.0, 'cluster_1098574052_1098574061_247379905': -20.0}, {'247379907': 1, '252017285': 10, '256201389': 0, '26110729': 3, '280120513': 3, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 2, '252017285': 11, '256201389': 0, '26110729': 6, '280120513': 4, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 2}, 
28030.0, {'247379907': -20.0, '252017285': -110.0, '256201389': 0, '26110729': -8.0, '280120513': -48.0, '32319828': 0, '62426694': 14.0, 'cluster_1098574052_1098574061_247379905': -31.0}, {'247379907': 1, '252017285': 10, '256201389': 0, '26110729': 3, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 2, '252017285': 11, '256201389': 0, '26110729': 8, '280120513': 5, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, 
28040.0, {'247379907': 49.0, '252017285': 189.0, '256201389': 0, '26110729': 45.0, '280120513': 80.0, '32319828': -3.0, '62426694': -7.0, 'cluster_1098574052_1098574061_247379905': 109.0}, {'247379907': 0, '252017285': 7, '256201389': 0, '26110729': 4, '280120513': 1, '32319828': 1, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 8, '256201389': 0, '26110729': 4, '280120513': 1, '32319828': 1, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, 
28050.0, {'247379907': -12.0, '252017285': 336.0, '256201389': 0, '26110729': -53.0, '280120513': -10.0, '32319828': 3.0, '62426694': -20.0, 'cluster_1098574052_1098574061_247379905': 15.0}, {'247379907': 1, '252017285': 2, '256201389': 0, '26110729': 7, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 3, '256201389': 0, '26110729': 8, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, 
28060.0, {'247379907': -24.0, '252017285': 139.0, '256201389': 0, '26110729': -97.0, '280120513': -10.0, '32319828': 0, '62426694': 27.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 9, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 11, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28070.0, {'247379907': -34.0, '252017285': 22.0, '256201389': 0, '26110729': 56.0, '280120513': 37.0, '32319828': 0, '62426694': -6.0, 'cluster_1098574052_1098574061_247379905': -3.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, 
28080.0, {'247379907': -3.0, '252017285': 0, '256201389': 0, '26110729': -60.0, '280120513': -18.0, '32319828': 0, '62426694': -14.0, 'cluster_1098574052_1098574061_247379905': -3.0}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 2, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 2, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 1}, 
28090.0, {'247379907': -40.0, '252017285': 0, '256201389': 0, '26110729': -60.0, '280120513': -20.0, '32319828': 0, '62426694': 20.0, 'cluster_1098574052_1098574061_247379905': 6.0}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28100.0, {'247379907': -48.0, '252017285': 0, '256201389': 0, '26110729': -65.0, '280120513': 39.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -1.0}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 8, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 8, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28110.0, {'247379907': -68.0, '252017285': 0, '256201389': 0, '26110729': -80.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -4.0}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 8, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 7, '252017285': 0, '256201389': 0, '26110729': 8, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28120.0, {'247379907': -4.0, '252017285': -2.0, '256201389': 0, '26110729': 144.0, '280120513': -27.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 4, '252017285': 1, '256201389': 0, '26110729': 6, '280120513': 4, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 4, '252017285': 1, '256201389': 0, '26110729': 6, '280120513': 4, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28130.0, {'247379907': -40.0, '252017285': -3.0, '256201389': -7.0, '26110729': 207.0, '280120513': -48.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 15.0}, {'247379907': 4, '252017285': 1, '256201389': 1, '26110729': 2, '280120513': 5, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 4, '252017285': 1, '256201389': 1, '26110729': 2, '280120513': 5, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28140.0, {'247379907': 209.0, '252017285': -29.0, '256201389': -13.0, '26110729': 8.0, '280120513': 33.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -7.0}, {'247379907': 1, '252017285': 2, '256201389': 2, '26110729': 2, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 2, '252017285': 3, '256201389': 2, '26110729': 4, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28150.0, {'247379907': 28.0, '252017285': -34.0, '256201389': 20.0, '26110729': -40.0, '280120513': 42.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 2, '252017285': 3, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 4, '252017285': 4, '256201389': 0, '26110729': 4, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28160.0, {'247379907': 36.0, '252017285': 68.0, '256201389': 0, '26110729': -41.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 15.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28170.0, {'247379907': -2.0, '252017285': 0, '256201389': 0, '26110729': 39.0, '280120513': -7.0, '32319828': -4.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -25.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 1, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 1, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, 
28180.0, {'247379907': -19.0, '252017285': 0, '256201389': 0, '26110729': -58.0, '280120513': -11.0, '32319828': 4.0, '62426694': -14.0, 'cluster_1098574052_1098574061_247379905': -30.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 7, '280120513': 2, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 3}, 
28190.0, {'247379907': 2.0, '252017285': 0, '256201389': 0, '26110729': -70.0, '280120513': -9.0, '32319828': 0, '62426694': 14.0, 'cluster_1098574052_1098574061_247379905': 31.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 7, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28200.0, {'247379907': -10.0, '252017285': 0, '256201389': 0, '26110729': 90.0, '280120513': 25.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -33.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 2, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, 
28210.0, {'247379907': 29.0, '252017285': -2.0, '256201389': 0, '26110729': 31.0, '280120513': 2.0, '32319828': 0, '62426694': -2.0, 'cluster_1098574052_1098574061_247379905': 43.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 4, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, 
28220.0, {'247379907': 0, '252017285': -27.0, '256201389': 0, '26110729': 72.0, '280120513': 0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -15.0}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 4, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 2}, 
28230.0, {'247379907': -18.0, '252017285': 29.0, '256201389': 0, '26110729': -66.0, '280120513': -3.0, '32319828': 0, '62426694': 12.0, 'cluster_1098574052_1098574061_247379905': -20.0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 10, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
28240.0, {'247379907': 10.0, '252017285': -15.0, '256201389': 0, '26110729': -119.0, '280120513': -10.0, '32319828': -5.0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -28.0}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 7, '280120513': 1, '32319828': 2, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 2, '252017285': 3, '256201389': 0, '26110729': 14, '280120513': 1, '32319828': 2, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
28250.0, {'247379907': -20.0, '252017285': 15.0, '256201389': 0, '26110729': -140.0, '280120513': -10.0, '32319828': -20.0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': 71.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 7, '280120513': 1, '32319828': 2, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 14, '280120513': 1, '32319828': 2, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, 
28260.0, {'247379907': 28.0, '252017285': 0, '256201389': 0, '26110729': -29.0, '280120513': 23.0, '32319828': 25.0, '62426694': 20.0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 7, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 12, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28270.0, {'247379907': 0, '252017285': -2.0, '256201389': 0, '26110729': -9.0, '280120513': 0, '32319828': 0, '62426694': -8.0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 8, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 13, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, 
28280.0, {'247379907': 0, '252017285': 2.0, '256201389': 0, '26110729': -130.0, '280120513': 0, '32319828': 0, '62426694': 8.0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 8, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 13, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28290.0, {'247379907': -10.0, '252017285': -11.0, '256201389': 0, '26110729': 157.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 2, '252017285': 3, '256201389': 0, '26110729': 9, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 3, '252017285': 3, '256201389': 0, '26110729': 9, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28300.0, {'247379907': -48.0, '252017285': -48.0, '256201389': 0, '26110729': -106.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -20.0}, {'247379907': 4, '252017285': 6, '256201389': 0, '26110729': 10, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 6, '252017285': 6, '256201389': 0, '26110729': 12, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
28310.0, {'247379907': 58.0, '252017285': 11.0, '256201389': 0, '26110729': -130.0, '280120513': -9.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 56.0}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 10, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 13, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
28320.0, {'247379907': -11.0, '252017285': -31.0, '256201389': 0, '26110729': -75.0, '280120513': -15.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -23.0}, {'247379907': 2, '252017285': 4, '256201389': 0, '26110729': 11, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 2, '252017285': 4, '256201389': 0, '26110729': 13, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, 
28330.0, {'247379907': 11.0, '252017285': -67.0, '256201389': 0, '26110729': 193.0, '280120513': -20.0, '32319828': 0, '62426694': -6.0, 'cluster_1098574052_1098574061_247379905': -30.0}, {'247379907': 0, '252017285': 9, '256201389': 0, '26110729': 8, '280120513': 2, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 0, '252017285': 9, '256201389': 0, '26110729': 12, '280120513': 2, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
28340.0, {'247379907': -19.0, '252017285': -90.0, '256201389': 0, '26110729': 293.0, '280120513': -24.0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': 65.0}, {'247379907': 2, '252017285': 9, '256201389': 0, '26110729': 5, '280120513': 3, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 9, '256201389': 0, '26110729': 14, '280120513': 3, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, 
28350.0, {'247379907': -20.0, '252017285': -90.0, '256201389': 0, '26110729': -163.0, '280120513': -30.0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -16.0}, {'247379907': 2, '252017285': 9, '256201389': 0, '26110729': 5, '280120513': 3, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 2, '252017285': 9, '256201389': 0, '26110729': 18, '280120513': 3, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
28360.0, {'247379907': 37.0, '252017285': 108.0, '256201389': 0, '26110729': -188.0, '280120513': 98.0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -30.0}, {'247379907': 1, '252017285': 6, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 1, '252017285': 6, '256201389': 0, '26110729': 19, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
28370.0, {'247379907': -6.0, '252017285': -60.0, '256201389': 0, '26110729': -203.0, '280120513': -6.0, '32319828': -12.0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -30.0}, {'247379907': 1, '252017285': 6, '256201389': 0, '26110729': 8, '280120513': 1, '32319828': 2, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 1, '252017285': 6, '256201389': 0, '26110729': 22, '280120513': 1, '32319828': 2, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
28380.0, {'247379907': 8.0, '252017285': 117.0, '256201389': 0, '26110729': -271.0, '280120513': 6.0, '32319828': -20.0, '62426694': 46.0, 'cluster_1098574052_1098574061_247379905': -38.0}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 14, '280120513': 0, '32319828': 2, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 31, '280120513': 0, '32319828': 2, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, 
28390.0, {'247379907': 0, '252017285': -30.0, '256201389': 0, '26110729': 97.0, '280120513': -2.0, '32319828': 32.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 96.0}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 17, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 27, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28400.0, {'247379907': -9.0, '252017285': 191.0, '256201389': 0, '26110729': 81.0, '280120513': -9.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -14.0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 19, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 27, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
28410.0, {'247379907': 9.0, '252017285': -6.0, '256201389': 0, '26110729': -77.0, '280120513': 11.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -33.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 20, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 30, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, 
28420.0, {'247379907': 0, '252017285': 4.0, '256201389': 0, '26110729': -340.0, '280120513': 0, '32319828': 0, '62426694': -2.0, 'cluster_1098574052_1098574061_247379905': 48.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 36, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, 
28430.0, {'247379907': 0, '252017285': -10.0, '256201389': 0, '26110729': -66.0, '280120513': 0, '32319828': 0, '62426694': -12.0, 'cluster_1098574052_1098574061_247379905': 1.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 23, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 33, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 3}, 
