25210.0, {'247379907': 74.0, '252017285': 0, '256201389': 0, '26110729': 3580.0, '280120513': 2.0, '32319828': 0, '62426694': 2.0, 'cluster_1098574052_1098574061_247379905': 2202.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
27920.0, {'247379907': -522.0, '252017285': 27.0, '256201389': 0, '26110729': -320.0, '280120513': -10.0, '32319828': 0, '62426694': -20.0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 25, '252017285': 0, '256201389': 0, '26110729': 17, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 55, '252017285': 0, '256201389': 0, '26110729': 32, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 1}, 
27930.0, {'247379907': -581.0, '252017285': -3.0, '256201389': 0, '26110729': -323.0, '280120513': -10.0, '32319828': 0, '62426694': -20.0, 'cluster_1098574052_1098574061_247379905': 14.0}, {'247379907': 28, '252017285': 1, '256201389': 0, '26110729': 19, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 59, '252017285': 1, '256201389': 0, '26110729': 34, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, 
27940.0, {'247379907': -592.0, '252017285': -11.0, '256201389': 0, '26110729': -368.0, '280120513': -10.0, '32319828': 0, '62426694': -23.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 28, '252017285': 2, '256201389': 0, '26110729': 24, '280120513': 1, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 60, '252017285': 2, '256201389': 0, '26110729': 39, '280120513': 1, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 0}, 
27950.0, {'247379907': -615.0, '252017285': 14.0, '256201389': 0, '26110729': -404.0, '280120513': 63.0, '32319828': -5.0, '62426694': 158.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 63, '252017285': 0, '256201389': 0, '26110729': 41, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
27960.0, {'247379907': -646.0, '252017285': -13.0, '256201389': 0, '26110729': -410.0, '280120513': -7.0, '32319828': -20.0, '62426694': -11.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 3, '256201389': 0, '26110729': 25, '280120513': 1, '32319828': 1, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 65, '252017285': 3, '256201389': 0, '26110729': 41, '280120513': 1, '32319828': 2, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, 
27970.0, {'247379907': -650.0, '252017285': 8.0, '256201389': 0, '26110729': 746.0, '280120513': 7.0, '32319828': -20.0, '62426694': -26.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 1, '256201389': 0, '26110729': 24, '280120513': 0, '32319828': 1, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 65, '252017285': 1, '256201389': 0, '26110729': 39, '280120513': 0, '32319828': 2, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, 
27980.0, {'247379907': -659.0, '252017285': -11.0, '256201389': 0, '26110729': -414.0, '280120513': 0, '32319828': 45.0, '62426694': -14.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 4, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 66, '252017285': 4, '256201389': 0, '26110729': 42, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, 
27990.0, {'247379907': -669.0, '252017285': -64.0, '256201389': 0, '26110729': 784.0, '280120513': -2.0, '32319828': 0, '62426694': -24.0, 'cluster_1098574052_1098574061_247379905': -6.0}, {'247379907': 29, '252017285': 7, '256201389': 0, '26110729': 22, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 67, '252017285': 7, '256201389': 0, '26110729': 36, '280120513': 1, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 1}, 
28000.0, {'247379907': -672.0, '252017285': -18.0, '256201389': 0, '26110729': -363.0, '280120513': 2.0, '32319828': 0, '62426694': 70.0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 29, '252017285': 5, '256201389': 0, '26110729': 24, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 68, '252017285': 5, '256201389': 0, '26110729': 38, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, 
28010.0, {'247379907': -629.0, '252017285': 69.0, '256201389': 0, '26110729': 909.0, '280120513': 0, '32319828': 0, '62426694': 5.0, 'cluster_1098574052_1098574061_247379905': 16.0}, {'247379907': 29, '252017285': 1, '256201389': 0, '26110729': 19, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 68, '252017285': 2, '256201389': 0, '26110729': 30, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28020.0, {'247379907': -680.0, '252017285': 17.0, '256201389': 0, '26110729': 331.0, '280120513': 0, '32319828': -8.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 1, '256201389': 0, '26110729': 14, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 68, '252017285': 1, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28030.0, {'247379907': -714.0, '252017285': 12.0, '256201389': 0, '26110729': 709.0, '280120513': 0, '32319828': -13.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 10, '280120513': 0, '32319828': 2, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 72, '252017285': 0, '256201389': 0, '26110729': 18, '280120513': 0, '32319828': 2, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28040.0, {'247379907': -709.0, '252017285': 0, '256201389': 0, '26110729': -73.0, '280120513': -9.0, '32319828': -24.0, '62426694': -1.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 10, '280120513': 1, '32319828': 3, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 73, '252017285': 0, '256201389': 0, '26110729': 17, '280120513': 1, '32319828': 3, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, 
28050.0, {'247379907': -730.0, '252017285': 0, '256201389': 0, '26110729': 798.0, '280120513': -25.0, '32319828': -30.0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 8, '280120513': 2, '32319828': 3, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 73, '252017285': 0, '256201389': 0, '26110729': 14, '280120513': 3, '32319828': 3, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, 
28060.0, {'247379907': -730.0, '252017285': 0, '256201389': 0, '26110729': -140.0, '280120513': 34.0, '32319828': 75.0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 8, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 73, '252017285': 0, '256201389': 0, '26110729': 14, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, 
28070.0, {'247379907': -730.0, '252017285': 0, '256201389': 0, '26110729': 1091.0, '280120513': 0, '32319828': 0, '62426694': -18.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 7, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 73, '252017285': 0, '256201389': 0, '26110729': 13, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, 
28080.0, {'247379907': -753.0, '252017285': 0, '256201389': 0, '26110729': 1.0, '280120513': -5.0, '32319828': 0, '62426694': -40.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 8, '280120513': 1, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 76, '252017285': 0, '256201389': 0, '26110729': 14, '280120513': 1, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 0}, 
28090.0, {'247379907': -765.0, '252017285': 0, '256201389': 0, '26110729': 220.0, '280120513': -10.0, '32319828': 0, '62426694': -50.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 11, '280120513': 1, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 77, '252017285': 0, '256201389': 0, '26110729': 15, '280120513': 1, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 0}, 
28100.0, {'247379907': -781.0, '252017285': 0, '256201389': 0, '26110729': 250.0, '280120513': 9.0, '32319828': 0, '62426694': 123.0, 'cluster_1098574052_1098574061_247379905': -1.0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 12, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 79, '252017285': 0, '256201389': 0, '26110729': 14, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, 
28110.0, {'247379907': -790.0, '252017285': 0, '256201389': 0, '26110729': -140.0, '280120513': 6.0, '32319828': 0, '62426694': 6.0, 'cluster_1098574052_1098574061_247379905': -1.0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 12, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 79, '252017285': 0, '256201389': 0, '26110729': 14, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28120.0, {'247379907': -790.0, '252017285': -1.0, '256201389': 0, '26110729': -86.0, '280120513': -2.0, '32319828': 0, '62426694': -8.0, 'cluster_1098574052_1098574061_247379905': 2.0}, {'247379907': 29, '252017285': 1, '256201389': 0, '26110729': 12, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 79, '252017285': 1, '256201389': 0, '26110729': 12, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, 
28130.0, {'247379907': -790.0, '252017285': 0.0, '256201389': -5.0, '26110729': -135.0, '280120513': 2.0, '32319828': 0, '62426694': 8.0, 'cluster_1098574052_1098574061_247379905': -3.0}, {'247379907': 29, '252017285': 1, '256201389': 1, '26110729': 15, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 79, '252017285': 1, '256201389': 1, '26110729': 15, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28140.0, {'247379907': -808.0, '252017285': 0.0, '256201389': -12.0, '26110729': -150.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 29, '252017285': 1, '256201389': 2, '26110729': 15, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 82, '252017285': 1, '256201389': 2, '26110729': 15, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28150.0, {'247379907': -820.0, '252017285': 1.0, '256201389': -20.0, '26110729': -157.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 29, '252017285': 0, '256201389': 2, '26110729': 16, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 82, '252017285': 0, '256201389': 2, '26110729': 16, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28160.0, {'247379907': -830.0, '252017285': 0, '256201389': 37.0, '26110729': -166.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 23.0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 17, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 84, '252017285': 0, '256201389': 0, '26110729': 17, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28170.0, {'247379907': -841.0, '252017285': 0, '256201389': 0, '26110729': 130.0, '280120513': 0, '32319828': -3.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -9.0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 14, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 85, '252017285': 0, '256201389': 0, '26110729': 14, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28180.0, {'247379907': -850.0, '252017285': 0, '256201389': 0, '26110729': 335.0, '280120513': 0, '32319828': -10.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -12.0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 11, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 85, '252017285': 0, '256201389': 0, '26110729': 11, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
28190.0, {'247379907': -850.0, '252017285': 0, '256201389': 0, '26110729': 356.0, '280120513': -14.0, '32319828': -20.0, '62426694': -4.0, 'cluster_1098574052_1098574061_247379905': -25.0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 3, '32319828': 3, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 85, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 3, '32319828': 3, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
28200.0, {'247379907': -850.0, '252017285': 0, '256201389': 0, '26110729': -60.0, '280120513': -39.0, '32319828': -34.0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -30.0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 4, '32319828': 4, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 85, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 4, '32319828': 4, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
28210.0, {'247379907': -863.0, '252017285': 0, '256201389': 0, '26110729': 163.0, '280120513': -40.0, '32319828': 53.0, '62426694': 14.0, 'cluster_1098574052_1098574061_247379905': -30.0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 3, '280120513': 4, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 88, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 4, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, 
28220.0, {'247379907': -890.0, '252017285': 0, '256201389': 0, '26110729': -25.0, '280120513': 62.0, '32319828': 9.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -30.0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 3, '280120513': 1, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 91, '252017285': 0, '256201389': 0, '26110729': 4, '280120513': 2, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, 
28230.0, {'247379907': -921.0, '252017285': -5.0, '256201389': 0, '26110729': -58.0, '280120513': -21.0, '32319828': 5.0, '62426694': -1.0, 'cluster_1098574052_1098574061_247379905': 136.0}, {'247379907': 29, '252017285': 1, '256201389': 0, '26110729': 5, '280120513': 4, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 93, '252017285': 1, '256201389': 0, '26110729': 6, '280120513': 4, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, 
28240.0, {'247379907': -935.0, '252017285': 5.0, '256201389': 0, '26110729': -45.0, '280120513': 40.0, '32319828': 0, '62426694': 1.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 94, '252017285': 0, '256201389': 0, '26110729': 7, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28250.0, {'247379907': -940.0, '252017285': 0, '256201389': 0, '26110729': 174.0, '280120513': -10.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 3, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 94, '252017285': 0, '256201389': 0, '26110729': 4, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28260.0, {'247379907': -944.0, '252017285': 0, '256201389': 0, '26110729': -20.0, '280120513': -10.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 4, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 95, '252017285': 0, '256201389': 0, '26110729': 4, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28270.0, {'247379907': -968.0, '252017285': 0, '256201389': 0, '26110729': -42.0, '280120513': 30.0, '32319828': 0, '62426694': -1.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 99, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, 
28280.0, {'247379907': -780.0, '252017285': 0, '256201389': 0, '26110729': -51.0, '280120513': -18.0, '32319828': 0, '62426694': -26.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 2, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 98, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 2, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, 
28290.0, {'247379907': -1004.0, '252017285': -29.0, '256201389': 0, '26110729': -76.0, '280120513': -20.0, '32319828': 0, '62426694': -30.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 4, '256201389': 0, '26110729': 8, '280120513': 2, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 102, '252017285': 5, '256201389': 0, '26110729': 8, '280120513': 2, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, 
28300.0, {'247379907': -929.0, '252017285': -67.0, '256201389': 0, '26110729': -86.0, '280120513': -20.0, '32319828': 0, '62426694': 57.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 7, '256201389': 0, '26110729': 9, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 101, '252017285': 8, '256201389': 0, '26110729': 9, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28310.0, {'247379907': -1015.0, '252017285': -88.0, '256201389': 0, '26110729': 157.0, '280120513': -22.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -6.0}, {'247379907': 29, '252017285': 8, '256201389': 0, '26110729': 8, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 102, '252017285': 9, '256201389': 0, '26110729': 8, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28320.0, {'247379907': -1029.0, '252017285': -93.0, '256201389': 0, '26110729': 177.0, '280120513': -48.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6.0}, {'247379907': 29, '252017285': 9, '256201389': 0, '26110729': 2, '280120513': 5, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 103, '252017285': 10, '256201389': 0, '26110729': 2, '280120513': 6, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28330.0, {'247379907': -1030.0, '252017285': -110.0, '256201389': 0, '26110729': 2.0, '280120513': -60.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 10, '256201389': 0, '26110729': 2, '280120513': 5, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 103, '252017285': 11, '256201389': 0, '26110729': 2, '280120513': 6, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28340.0, {'247379907': -1030.0, '252017285': -110.0, '256201389': 0, '26110729': -32.0, '280120513': -60.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 10, '256201389': 0, '26110729': 3, '280120513': 5, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 103, '252017285': 11, '256201389': 0, '26110729': 4, '280120513': 6, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28350.0, {'247379907': -1035.0, '252017285': -110.0, '256201389': 0, '26110729': -49.0, '280120513': -69.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 10, '256201389': 0, '26110729': 4, '280120513': 5, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 104, '252017285': 11, '256201389': 0, '26110729': 5, '280120513': 7, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28360.0, {'247379907': -1040.0, '252017285': -110.0, '256201389': 0, '26110729': -58.0, '280120513': -70.0, '32319828': -10.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 10, '256201389': 0, '26110729': 7, '280120513': 5, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 104, '252017285': 11, '256201389': 0, '26110729': 8, '280120513': 7, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28370.0, {'247379907': -1015.0, '252017285': 237.0, '256201389': 0, '26110729': -80.0, '280120513': 240.0, '32319828': -21.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 7, '256201389': 0, '26110729': 7, '280120513': 2, '32319828': 3, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 103, '252017285': 7, '256201389': 0, '26110729': 8, '280120513': 4, '32319828': 3, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28380.0, {'247379907': -1030.0, '252017285': -70.0, '256201389': 0, '26110729': -89.0, '280120513': 81.0, '32319828': -30.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 7, '256201389': 0, '26110729': 7, '280120513': 4, '32319828': 3, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 103, '252017285': 7, '256201389': 0, '26110729': 11, '280120513': 4, '32319828': 3, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28390.0, {'247379907': -1030.0, '252017285': -84.0, '256201389': 0, '26110729': -94.0, '280120513': -45.0, '32319828': -30.0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 10, '256201389': 0, '26110729': 9, '280120513': 5, '32319828': 3, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 103, '252017285': 10, '256201389': 0, '26110729': 17, '280120513': 5, '32319828': 3, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, 
28400.0, {'247379907': -1030.0, '252017285': 117.0, '256201389': 0, '26110729': -198.0, '280120513': 72.0, '32319828': -30.0, '62426694': 10.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 8, '256201389': 0, '26110729': 12, '280120513': 2, '32319828': 3, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 103, '252017285': 9, '256201389': 0, '26110729': 22, '280120513': 2, '32319828': 3, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28410.0, {'247379907': -1030.0, '252017285': -77.0, '256201389': 0, '26110729': -241.0, '280120513': -24.0, '32319828': 121.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 8, '256201389': 0, '26110729': 16, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 103, '252017285': 8, '256201389': 0, '26110729': 26, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28420.0, {'247379907': -1030.0, '252017285': 287.0, '256201389': 0, '26110729': -283.0, '280120513': 65.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 5, '256201389': 0, '26110729': 20, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 103, '252017285': 5, '256201389': 0, '26110729': 30, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28430.0, {'247379907': -1030.0, '252017285': -50.0, '256201389': 0, '26110729': -339.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 29, '252017285': 5, '256201389': 0, '26110729': 24, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 103, '252017285': 5, '256201389': 0, '26110729': 37, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
