25210.0, {'247379907': 87367.0, '252017285': 41.0, '256201389': 0, '26110729': 1507.0, '280120513': 5.0, '32319828': 13.0, '62426694': 18.0, 'cluster_1098574052_1098574061_247379905': 73.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
27920.0, {'247379907': 174.0, '252017285': -7.0, '256201389': -9.0, '26110729': -290.0, '280120513': 15.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 43.0}, {'247379907': 2, '252017285': 1, '256201389': 1, '26110729': 15, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 5, '252017285': 1, '256201389': 1, '26110729': 29, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6}, 
27930.0, {'247379907': -63.0, '252017285': -10.0, '256201389': 9.0, '26110729': 326.0, '280120513': 0, '32319828': 0, '62426694': -7.0, 'cluster_1098574052_1098574061_247379905': -9.0}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 13, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 7, '252017285': 1, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 6}, 
27940.0, {'247379907': -70.0, '252017285': -13.0, '256201389': 0, '26110729': 266.0, '280120513': 0, '32319828': -11.0, '62426694': 0.0, 'cluster_1098574052_1098574061_247379905': -65.0}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 12, '280120513': 0, '32319828': 2, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 7, '252017285': 2, '256201389': 0, '26110729': 24, '280120513': 0, '32319828': 2, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 7}, 
27950.0, {'247379907': 79.0, '252017285': 24.0, '256201389': 0, '26110729': 279.0, '280120513': 0, '32319828': 11.0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -55.0}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 11, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 17, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 6}, 
27960.0, {'247379907': -36.0, '252017285': 6.0, '256201389': 0, '26110729': -174.0, '280120513': 0, '32319828': -6.0, '62426694': -13.0, 'cluster_1098574052_1098574061_247379905': 288.0}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 11, '280120513': 0, '32319828': 1, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 18, '280120513': 0, '32319828': 1, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 4}, 
27970.0, {'247379907': -45.0, '252017285': -20.0, '256201389': 0, '26110729': 641.0, '280120513': 0, '32319828': 6.0, '62426694': -34.0, 'cluster_1098574052_1098574061_247379905': -27.0}, {'247379907': 4, '252017285': 4, '256201389': 0, '26110729': 12, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 5, '252017285': 4, '256201389': 0, '26110729': 22, '280120513': 0, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 4}, 
27980.0, {'247379907': -50.0, '252017285': 18.0, '256201389': 0, '26110729': 82.0, '280120513': 0, '32319828': 0, '62426694': -40.0, 'cluster_1098574052_1098574061_247379905': -49.0}, {'247379907': 4, '252017285': 1, '256201389': 0, '26110729': 15, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 5, '252017285': 1, '256201389': 0, '26110729': 21, '280120513': 0, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 5}, 
27990.0, {'247379907': 190.0, '252017285': -9.0, '256201389': 0, '26110729': -170.0, '280120513': 0, '32319828': 0, '62426694': -47.0, 'cluster_1098574052_1098574061_247379905': -54.0}, {'247379907': 1, '252017285': 2, '256201389': 0, '26110729': 15, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 18, '280120513': 0, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 7}, 
28000.0, {'247379907': 19.0, '252017285': 11.0, '256201389': 0, '26110729': -91.0, '280120513': 0, '32319828': 0, '62426694': 95.0, 'cluster_1098574052_1098574061_247379905': -88.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 16, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 8}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 17, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 10}, 
28010.0, {'247379907': -23.0, '252017285': -9.0, '256201389': 0, '26110729': -165.0, '280120513': 0, '32319828': 0, '62426694': -30.0, 'cluster_1098574052_1098574061_247379905': 219.0}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 17, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 18, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 8}, 
28020.0, {'247379907': -30.0, '252017285': 9.0, '256201389': 0, '26110729': 180.0, '280120513': 0, '32319828': 0, '62426694': -6.0, 'cluster_1098574052_1098574061_247379905': -80.0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 14, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 15, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 8}, 
28030.0, {'247379907': -38.0, '252017285': 0, '256201389': 0, '26110729': 362.0, '280120513': -13.0, '32319828': 0, '62426694': -30.0, 'cluster_1098574052_1098574061_247379905': 13.0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 9, '280120513': 1, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 10, '280120513': 2, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 5}, 
28040.0, {'247379907': 50.0, '252017285': 0, '256201389': 0, '26110729': 331.0, '280120513': -5.0, '32319828': -4.0, '62426694': -30.0, 'cluster_1098574052_1098574061_247379905': 84.0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 3, '280120513': 1, '32319828': 1, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 1, '32319828': 1, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 4}, 
28050.0, {'247379907': 83.0, '252017285': 0, '256201389': 0, '26110729': 1.0, '280120513': -18.0, '32319828': -10.0, '62426694': 139.0, 'cluster_1098574052_1098574061_247379905': 141.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 4, '280120513': 2, '32319828': 1, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 2, '32319828': 1, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 1}, 
28060.0, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 161.0, '280120513': 36.0, '32319828': 14.0, '62426694': 13.0, 'cluster_1098574052_1098574061_247379905': 17.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 1, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28070.0, {'247379907': -4.0, '252017285': -2.0, '256201389': 0, '26110729': -33.0, '280120513': 0, '32319828': 0, '62426694': -7.0, 'cluster_1098574052_1098574061_247379905': -20.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 4, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
28080.0, {'247379907': -21.0, '252017285': -2.0, '256201389': 0, '26110729': -9.0, '280120513': -9.0, '32319828': 0, '62426694': 4.0, 'cluster_1098574052_1098574061_247379905': -30.0}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 2, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 5, '252017285': 1, '256201389': 0, '26110729': 3, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
28090.0, {'247379907': -50.0, '252017285': -10.0, '256201389': 0, '26110729': -30.0, '280120513': -10.0, '32319828': 0, '62426694': 3.0, 'cluster_1098574052_1098574061_247379905': 50.0}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 2, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 5, '252017285': 1, '256201389': 0, '26110729': 3, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28100.0, {'247379907': 19.0, '252017285': 14.0, '256201389': 0, '26110729': -30.0, '280120513': -20.0, '32319828': 0, '62426694': -7.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 2, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 3, '280120513': 2, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, 
28110.0, {'247379907': -20.0, '252017285': 0, '256201389': 0, '26110729': 102.0, '280120513': 0.0, '32319828': 0, '62426694': 7.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 2, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 2, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28120.0, {'247379907': -20.0, '252017285': -7.0, '256201389': 0, '26110729': -46.0, '280120513': 39.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -17.0}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 10, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
28130.0, {'247379907': 96.0, '252017285': 5.0, '256201389': -4.0, '26110729': -115.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -23.0}, {'247379907': 0, '252017285': 1, '256201389': 1, '26110729': 7, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 0, '252017285': 1, '256201389': 1, '26110729': 13, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, 
28140.0, {'247379907': 0, '252017285': -10.0, '256201389': -15.0, '26110729': -6.0, '280120513': 0, '32319828': 0, '62426694': -9.0, 'cluster_1098574052_1098574061_247379905': -40.0}, {'247379907': 0, '252017285': 1, '256201389': 2, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 0, '252017285': 1, '256201389': 2, '26110729': 10, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 4}, 
28150.0, {'247379907': 0, '252017285': -10.0, '256201389': 19.0, '26110729': 20.0, '280120513': 0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': 60.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, 
28160.0, {'247379907': 0, '252017285': -10.0, '256201389': -15.0, '26110729': -66.0, '280120513': 0, '32319828': 0, '62426694': 19.0, 'cluster_1098574052_1098574061_247379905': -20.0}, {'247379907': 0, '252017285': 1, '256201389': 2, '26110729': 4, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 0, '252017285': 1, '256201389': 2, '26110729': 7, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, 
28170.0, {'247379907': 0, '252017285': -10.0, '256201389': -20.0, '26110729': -90.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 40.0}, {'247379907': 0, '252017285': 1, '256201389': 2, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 1, '256201389': 2, '26110729': 9, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28180.0, {'247379907': 0, '252017285': 40.0, '256201389': -20.0, '26110729': 249.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -14.0}, {'247379907': 0, '252017285': 1, '256201389': 2, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 0, '252017285': 1, '256201389': 2, '26110729': 4, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, 
28190.0, {'247379907': 0, '252017285': 2.0, '256201389': -20.0, '26110729': 38.0, '280120513': 0, '32319828': -4.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -40.0}, {'247379907': 0, '252017285': 0, '256201389': 2, '26110729': 3, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 0, '252017285': 0, '256201389': 2, '26110729': 3, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, 
28200.0, {'247379907': 0, '252017285': 0, '256201389': -20.0, '26110729': 26.0, '280120513': 0, '32319828': 4.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -40.0}, {'247379907': 0, '252017285': 0, '256201389': 2, '26110729': 1, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 0, '252017285': 0, '256201389': 2, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, 
28210.0, {'247379907': -1.0, '252017285': -2.0, '256201389': 95.0, '26110729': -34.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -49.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 5}, 
28220.0, {'247379907': -3.0, '252017285': -23.0, '256201389': 0, '26110729': 36.0, '280120513': -8.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -57.0}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 1, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 1, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6}, 
28230.0, {'247379907': -10.0, '252017285': 21.0, '256201389': 0, '26110729': -8.0, '280120513': -24.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 103.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 1, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 2, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, 
28240.0, {'247379907': -20.0, '252017285': -11.0, '256201389': 0, '26110729': -20.0, '280120513': 29.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 90.0}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 1, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 2, '252017285': 3, '256201389': 0, '26110729': 2, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28250.0, {'247379907': 34.0, '252017285': -30.0, '256201389': 0, '26110729': -10.0, '280120513': -11.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 2, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 4, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28260.0, {'247379907': 0, '252017285': -30.0, '256201389': 0, '26110729': 20.0, '280120513': -20.0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': 17.0}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 2, '280120513': 2, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 2, '280120513': 2, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, 
28270.0, {'247379907': -11.0, '252017285': 75.0, '256201389': 0, '26110729': -31.0, '280120513': 34.0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 4, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, 
28280.0, {'247379907': -37.0, '252017285': 0, '256201389': 0, '26110729': -40.0, '280120513': -2.0, '32319828': -9.0, '62426694': -15.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 2, '280120513': 1, '32319828': 1, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 4, '280120513': 1, '32319828': 1, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, 
28290.0, {'247379907': 48.0, '252017285': -11.0, '256201389': 0, '26110729': -40.0, '280120513': -10.0, '32319828': 9.0, '62426694': -5.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 2, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 4, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, 
28300.0, {'247379907': -5.0, '252017285': -49.0, '256201389': 0, '26110729': -44.0, '280120513': 12.0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 6, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 6, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, 
28310.0, {'247379907': -22.0, '252017285': -60.0, '256201389': 0, '26110729': 46.0, '280120513': -8.0, '32319828': 0, '62426694': 50.0, 'cluster_1098574052_1098574061_247379905': -6.0}, {'247379907': 3, '252017285': 6, '256201389': 0, '26110729': 4, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 3, '252017285': 6, '256201389': 0, '26110729': 9, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
28320.0, {'247379907': 26.0, '252017285': 38.0, '256201389': 0, '26110729': -100.0, '280120513': -15.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6.0}, {'247379907': 1, '252017285': 5, '256201389': 0, '26110729': 4, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 1, '252017285': 5, '256201389': 0, '26110729': 10, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28330.0, {'247379907': -17.0, '252017285': -34.0, '256201389': 0, '26110729': -109.0, '280120513': -20.0, '32319828': 0, '62426694': -6.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 6, '256201389': 0, '26110729': 5, '280120513': 2, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 5, '252017285': 6, '256201389': 0, '26110729': 11, '280120513': 2, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, 
28340.0, {'247379907': -50.0, '252017285': -81.0, '256201389': 0, '26110729': -130.0, '280120513': 43.0, '32319828': 0, '62426694': 6.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 9, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 5, '252017285': 9, '256201389': 0, '26110729': 16, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28350.0, {'247379907': 68.0, '252017285': 75.0, '256201389': 0, '26110729': -160.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -2.0}, {'247379907': 0, '252017285': 6, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 7, '256201389': 0, '26110729': 16, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28360.0, {'247379907': 0, '252017285': 83.0, '256201389': 0, '26110729': -139.0, '280120513': -17.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -25.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 6, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 15, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, 
28370.0, {'247379907': 0, '252017285': 15.0, '256201389': 0, '26110729': 482.0, '280120513': -22.0, '32319828': -10.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -30.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 3, '280120513': 2, '32319828': 2, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 10, '280120513': 3, '32319828': 2, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, 
28380.0, {'247379907': 0, '252017285': 24.0, '256201389': 0, '26110729': -51.0, '280120513': 20.0, '32319828': -20.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 57.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 4, '280120513': 2, '32319828': 2, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 8, '280120513': 2, '32319828': 2, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28390.0, {'247379907': -6.0, '252017285': -3.0, '256201389': 0, '26110729': -80.0, '280120513': -23.0, '32319828': -20.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -11.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 4, '280120513': 3, '32319828': 2, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 8, '280120513': 3, '32319828': 2, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
28400.0, {'247379907': -22.0, '252017285': 3.0, '256201389': 0, '26110729': -99.0, '280120513': -30.0, '32319828': -20.0, '62426694': -5.0, 'cluster_1098574052_1098574061_247379905': 11.0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 4, '280120513': 3, '32319828': 2, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 12, '280120513': 3, '32319828': 2, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, 
28410.0, {'247379907': -50.0, '252017285': 0, '256201389': -15.0, '26110729': 342.0, '280120513': -37.0, '32319828': -20.0, '62426694': 5.0, 'cluster_1098574052_1098574061_247379905': -6.0}, {'247379907': 2, '252017285': 0, '256201389': 2, '26110729': 10, '280120513': 4, '32319828': 2, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 5, '252017285': 0, '256201389': 2, '26110729': 16, '280120513': 4, '32319828': 2, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28420.0, {'247379907': -50.0, '252017285': 0, '256201389': 15.0, '26110729': -109.0, '280120513': -40.0, '32319828': -20.0, '62426694': -5.0, 'cluster_1098574052_1098574061_247379905': -19.0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 14, '280120513': 4, '32319828': 2, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 19, '280120513': 4, '32319828': 2, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 2}, 
28430.0, {'247379907': -20.0, '252017285': 0, '256201389': 0, '26110729': -218.0, '280120513': -40.0, '32319828': -20.0, '62426694': 5.0, 'cluster_1098574052_1098574061_247379905': -20.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 19, '280120513': 4, '32319828': 2, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 24, '280120513': 4, '32319828': 2, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
