57610.0, {'1863241632': 75.0, '2330725114': 349.0, '243351999': 0, '243641585': 184.0, '243749571': 5871.0, '30503246': 11.0, '30624898': 310.0, '32564122': 0, '89127267': 0, '89173763': 330.0, '89173808': 0, 'cluster_1427494838_273472399': 92.0, 'cluster_1757124350_1757124352': 31.0, 'cluster_1863241547_1863241548_1976170214': 49.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 32.0, 'gneJ208': 33.0, 'gneJ210': 34.0, 'gneJ255': 2.0, 'gneJ257': 21.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, 
58750.0, {'1863241632': 2.0, '2330725114': -47.0, '243351999': 0, '243641585': -137.0, '243749571': 151.0, '30503246': 0, '30624898': 29.0, '32564122': -18.0, '89127267': -14.0, '89173763': -40.0, '89173808': 58.0, 'cluster_1427494838_273472399': -9.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -13.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -23.0, 'gneJ143': -50.0, 'gneJ207': -25.0, 'gneJ208': 33.0, 'gneJ210': -30.0, 'gneJ255': 4.0, 'gneJ257': -20.0}, {'1863241632': 0, '2330725114': 4, '243351999': 0, '243641585': 6, '243749571': 2, '30503246': 0, '30624898': 7, '32564122': 2, '89127267': 1, '89173763': 2, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 4, 'gneJ207': 3, 'gneJ208': 1, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 1}, {'1863241632': 0, '2330725114': 7, '243351999': 0, '243641585': 16, '243749571': 3, '30503246': 0, '30624898': 11, '32564122': 2, '89127267': 2, '89173763': 4, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 5, 'gneJ207': 4, 'gneJ208': 1, 'gneJ210': 3, 'gneJ255': 2, 'gneJ257': 2}, 
58760.0, {'1863241632': 0, '2330725114': 34.0, '243351999': 0, '243641585': -180.0, '243749571': -42.0, '30503246': -10.0, '30624898': -117.0, '32564122': 43.0, '89127267': 15.0, '89173763': 75.0, '89173808': -11.0, 'cluster_1427494838_273472399': -30.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -7.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -37.0, 'gneJ143': -50.0, 'gneJ207': -33.0, 'gneJ208': -10.0, 'gneJ210': -37.0, 'gneJ255': -28.0, 'gneJ257': 31.0}, {'1863241632': 0, '2330725114': 2, '243351999': 0, '243641585': 7, '243749571': 5, '30503246': 1, '30624898': 8, '32564122': 0, '89127267': 0, '89173763': 2, '89173808': 2, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 4, 'gneJ207': 4, 'gneJ208': 1, 'gneJ210': 4, 'gneJ255': 1, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 2, '243351999': 0, '243641585': 21, '243749571': 7, '30503246': 1, '30624898': 17, '32564122': 0, '89127267': 0, '89173763': 2, '89173808': 2, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 5, 'gneJ143': 5, 'gneJ207': 6, 'gneJ208': 1, 'gneJ210': 6, 'gneJ255': 3, 'gneJ257': 0}, 
58770.0, {'1863241632': 0, '2330725114': 15.0, '243351999': -14.0, '243641585': -213.0, '243749571': -86.0, '30503246': -10.0, '30624898': -255.0, '32564122': -5.0, '89127267': -5.0, '89173763': -33.0, '89173808': 11.0, 'cluster_1427494838_273472399': -47.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 16.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -52.0, 'gneJ143': -50.0, 'gneJ207': 84.0, 'gneJ208': -16.0, 'gneJ210': -55.0, 'gneJ255': 31.0, 'gneJ257': -21.0}, {'1863241632': 0, '2330725114': 0, '243351999': 4, '243641585': 8, '243749571': 7, '30503246': 1, '30624898': 14, '32564122': 1, '89127267': 1, '89173763': 4, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 4, 'gneJ207': 1, 'gneJ208': 2, 'gneJ210': 3, 'gneJ255': 1, 'gneJ257': 4}, {'1863241632': 0, '2330725114': 0, '243351999': 4, '243641585': 23, '243749571': 9, '30503246': 1, '30624898': 32, '32564122': 1, '89127267': 3, '89173763': 4, '89173808': 0, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 6, 'gneJ143': 5, 'gneJ207': 3, 'gneJ208': 3, 'gneJ210': 6, 'gneJ255': 2, 'gneJ257': 4}, 
58780.0, {'1863241632': -2.0, '2330725114': 0, '243351999': -40.0, '243641585': 39.0, '243749571': -90.0, '30503246': -12.0, '30624898': -320.0, '32564122': -10.0, '89127267': -9.0, '89173763': -40.0, '89173808': -5.0, 'cluster_1427494838_273472399': 82.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -12.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -73.0, 'gneJ143': -50.0, 'gneJ207': 24.0, 'gneJ208': -4.0, 'gneJ210': 103.0, 'gneJ255': -43.0, 'gneJ257': -81.0}, {'1863241632': 1, '2330725114': 0, '243351999': 4, '243641585': 7, '243749571': 7, '30503246': 1, '30624898': 14, '32564122': 1, '89127267': 1, '89173763': 4, '89173808': 1, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 4, 'gneJ207': 0, 'gneJ208': 1, 'gneJ210': 2, 'gneJ255': 4, 'gneJ257': 10}, {'1863241632': 1, '2330725114': 0, '243351999': 4, '243641585': 20, '243749571': 9, '30503246': 2, '30624898': 32, '32564122': 1, '89127267': 2, '89173763': 4, '89173808': 2, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 8, 'gneJ143': 5, 'gneJ207': 0, 'gneJ208': 1, 'gneJ210': 3, 'gneJ255': 5, 'gneJ257': 12}, 
58790.0, {'1863241632': -10.0, '2330725114': 0, '243351999': -50.0, '243641585': 169.0, '243749571': 86.0, '30503246': -27.0, '30624898': -336.0, '32564122': -10.0, '89127267': -26.0, '89173763': -44.0, '89173808': 5.0, 'cluster_1427494838_273472399': -10.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -20.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 401.0, 'gneJ143': 76.0, 'gneJ207': 0, 'gneJ208': -10.0, 'gneJ210': -62.0, 'gneJ255': -50.0, 'gneJ257': -7.0}, {'1863241632': 1, '2330725114': 0, '243351999': 6, '243641585': 6, '243749571': 4, '30503246': 2, '30624898': 16, '32564122': 1, '89127267': 2, '89173763': 5, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 0, 'gneJ208': 1, 'gneJ210': 3, 'gneJ255': 4, 'gneJ257': 7}, {'1863241632': 1, '2330725114': 0, '243351999': 6, '243641585': 13, '243749571': 6, '30503246': 3, '30624898': 34, '32564122': 1, '89127267': 4, '89173763': 5, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 0, 'gneJ208': 1, 'gneJ210': 8, 'gneJ255': 5, 'gneJ257': 7}, 
58800.0, {'1863241632': -13.0, '2330725114': -11.0, '243351999': -60.0, '243641585': -75.0, '243749571': 99.0, '30503246': 59.0, '30624898': -348.0, '32564122': 25.0, '89127267': -4.0, '89173763': -65.0, '89173808': 0, 'cluster_1427494838_273472399': -22.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 32.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -7.0, 'gneJ143': 155.0, 'gneJ207': 0, 'gneJ208': -10.0, 'gneJ210': -27.0, 'gneJ255': -19.0, 'gneJ257': -84.0}, {'1863241632': 1, '2330725114': 2, '243351999': 6, '243641585': 6, '243749571': 2, '30503246': 0, '30624898': 16, '32564122': 0, '89127267': 1, '89173763': 6, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 2, 'gneJ207': 0, 'gneJ208': 1, 'gneJ210': 3, 'gneJ255': 4, 'gneJ257': 7}, {'1863241632': 2, '2330725114': 2, '243351999': 6, '243641585': 12, '243749571': 2, '30503246': 0, '30624898': 35, '32564122': 0, '89127267': 2, '89173763': 7, '89173808': 0, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 4, 'gneJ207': 0, 'gneJ208': 1, 'gneJ210': 5, 'gneJ255': 4, 'gneJ257': 9}, 
58810.0, {'1863241632': -7.0, '2330725114': -20.0, '243351999': -60.0, '243641585': -93.0, '243749571': -25.0, '30503246': 0, '30624898': -350.0, '32564122': 0, '89127267': -21.0, '89173763': 103.0, '89173808': 0, 'cluster_1427494838_273472399': -38.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -21.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -10.0, 'gneJ143': -29.0, 'gneJ207': -3.0, 'gneJ208': -15.0, 'gneJ210': -58.0, 'gneJ255': 78.0, 'gneJ257': -96.0}, {'1863241632': 1, '2330725114': 2, '243351999': 6, '243641585': 6, '243749571': 3, '30503246': 0, '30624898': 16, '32564122': 0, '89127267': 1, '89173763': 3, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 2, 'gneJ207': 2, 'gneJ208': 2, 'gneJ210': 3, 'gneJ255': 1, 'gneJ257': 8}, {'1863241632': 1, '2330725114': 2, '243351999': 6, '243641585': 11, '243749571': 3, '30503246': 0, '30624898': 35, '32564122': 0, '89127267': 3, '89173763': 6, '89173808': 0, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 3, 'gneJ207': 2, 'gneJ208': 3, 'gneJ210': 6, 'gneJ255': 1, 'gneJ257': 11}, 
58820.0, {'1863241632': -10.0, '2330725114': -20.0, '243351999': -60.0, '243641585': 286.0, '243749571': -35.0, '30503246': 0, '30624898': -183.0, '32564122': -7.0, '89127267': 65.0, '89173763': -37.0, '89173808': 0, 'cluster_1427494838_273472399': -22.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -30.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -10.0, 'gneJ143': 15.0, 'gneJ207': -36.0, 'gneJ208': 92.0, 'gneJ210': -61.0, 'gneJ255': -20.0, 'gneJ257': -136.0}, {'1863241632': 1, '2330725114': 2, '243351999': 6, '243641585': 4, '243749571': 4, '30503246': 0, '30624898': 15, '32564122': 3, '89127267': 0, '89173763': 4, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 2, 'gneJ207': 3, 'gneJ208': 0, 'gneJ210': 4, 'gneJ255': 2, 'gneJ257': 11}, {'1863241632': 1, '2330725114': 2, '243351999': 6, '243641585': 6, '243749571': 4, '30503246': 0, '30624898': 33, '32564122': 3, '89127267': 0, '89173763': 7, '89173808': 0, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 4, 'gneJ207': 5, 'gneJ208': 0, 'gneJ210': 7, 'gneJ255': 3, 'gneJ257': 14}, 
58830.0, {'1863241632': -26.0, '2330725114': 50.0, '243351999': -60.0, '243641585': -1.0, '243749571': -44.0, '30503246': 0, '30624898': -182.0, '32564122': -66.0, '89127267': 0, '89173763': -70.0, '89173808': 0, 'cluster_1427494838_273472399': 59.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -39.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -10.0, 'gneJ143': -58.0, 'gneJ207': 32.0, 'gneJ208': 0, 'gneJ210': -88.0, 'gneJ255': 56.0, 'gneJ257': 108.0}, {'1863241632': 2, '2330725114': 1, '243351999': 6, '243641585': 4, '243749571': 4, '30503246': 0, '30624898': 14, '32564122': 3, '89127267': 0, '89173763': 4, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 5, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 4, 'gneJ255': 0, 'gneJ257': 8}, {'1863241632': 3, '2330725114': 1, '243351999': 6, '243641585': 5, '243749571': 5, '30503246': 0, '30624898': 32, '32564122': 8, '89127267': 0, '89173763': 7, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 7, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 11, 'gneJ255': 0, 'gneJ257': 13}, 
58840.0, {'1863241632': -30.0, '2330725114': -7.0, '243351999': -60.0, '243641585': -50.0, '243749571': -42.0, '30503246': -4.0, '30624898': -8.0, '32564122': -80.0, '89127267': 0, '89173763': -81.0, '89173808': 0, 'cluster_1427494838_273472399': 37.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 15.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 37.0, 'gneJ143': 8.0, 'gneJ207': 7.0, 'gneJ208': 0, 'gneJ210': -67.0, 'gneJ255': 0, 'gneJ257': 95.0}, {'1863241632': 2, '2330725114': 2, '243351999': 6, '243641585': 4, '243749571': 5, '30503246': 1, '30624898': 12, '32564122': 3, '89127267': 0, '89173763': 4, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 4, 'gneJ255': 0, 'gneJ257': 6}, {'1863241632': 3, '2330725114': 2, '243351999': 6, '243641585': 5, '243749571': 5, '30503246': 1, '30624898': 30, '32564122': 8, '89127267': 0, '89173763': 9, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 8, 'gneJ255': 0, 'gneJ257': 13}, 
58850.0, {'1863241632': 98.0, '2330725114': -20.0, '243351999': -60.0, '243641585': 332.0, '243749571': -52.0, '30503246': -10.0, '30624898': -305.0, '32564122': 126.0, '89127267': 0, '89173763': -106.0, '89173808': 0, 'cluster_1427494838_273472399': -2.0, 'cluster_1757124350_1757124352': -1.0, 'cluster_1863241547_1863241548_1976170214': 80.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -2.0, 'gneJ143': -50.0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': -85.0, 'gneJ255': -1.0, 'gneJ257': -16.0}, {'1863241632': 0, '2330725114': 2, '243351999': 6, '243641585': 1, '243749571': 5, '30503246': 1, '30624898': 14, '32564122': 1, '89127267': 0, '89173763': 4, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 5, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 4, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 0, '2330725114': 2, '243351999': 6, '243641585': 1, '243749571': 6, '30503246': 1, '30624898': 32, '32564122': 1, '89127267': 0, '89173763': 11, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 5, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 9, 'gneJ255': 1, 'gneJ257': 11}, 
58860.0, {'1863241632': 0, '2330725114': -20.0, '243351999': -60.0, '243641585': 101.0, '243749571': -84.0, '30503246': 14.0, '30624898': 106.0, '32564122': 27.0, '89127267': -16.0, '89173763': 121.0, '89173808': 0, 'cluster_1427494838_273472399': -4.0, 'cluster_1757124350_1757124352': -36.0, 'cluster_1863241547_1863241548_1976170214': -21.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -10.0, 'gneJ143': -51.0, 'gneJ207': -8.0, 'gneJ208': 0, 'gneJ210': -93.0, 'gneJ255': -10.0, 'gneJ257': -51.0}, {'1863241632': 0, '2330725114': 2, '243351999': 6, '243641585': 0, '243749571': 6, '30503246': 0, '30624898': 14, '32564122': 0, '89127267': 2, '89173763': 4, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 5, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 5, 'gneJ255': 1, 'gneJ257': 5}, {'1863241632': 0, '2330725114': 2, '243351999': 6, '243641585': 0, '243749571': 10, '30503246': 0, '30624898': 28, '32564122': 0, '89127267': 2, '89173763': 4, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 5, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 6, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 10, 'gneJ255': 1, 'gneJ257': 13}, 
58870.0, {'1863241632': 0, '2330725114': 48.0, '243351999': -60.0, '243641585': -2.0, '243749571': -32.0, '30503246': -2.0, '30624898': 297.0, '32564122': 0, '89127267': 10.0, '89173763': -66.0, '89173808': -9.0, 'cluster_1427494838_273472399': -23.0, 'cluster_1757124350_1757124352': 10.0, 'cluster_1863241547_1863241548_1976170214': -35.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 12.0, 'gneJ143': -60.0, 'gneJ207': -36.0, 'gneJ208': 0, 'gneJ210': -75.0, 'gneJ255': 4.0, 'gneJ257': -117.0}, {'1863241632': 0, '2330725114': 0, '243351999': 6, '243641585': 1, '243749571': 6, '30503246': 1, '30624898': 17, '32564122': 0, '89127267': 1, '89173763': 4, '89173808': 1, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 2, 'gneJ208': 0, 'gneJ210': 5, 'gneJ255': 2, 'gneJ257': 5}, {'1863241632': 0, '2330725114': 0, '243351999': 6, '243641585': 1, '243749571': 6, '30503246': 2, '30624898': 26, '32564122': 0, '89127267': 1, '89173763': 6, '89173808': 1, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 6, 'gneJ207': 4, 'gneJ208': 0, 'gneJ210': 9, 'gneJ255': 3, 'gneJ257': 12}, 
