57610.0, {'1863241632': 0, '2330725114': 75.0, '243351999': 16.0, '243641585': 808.0, '243749571': 466.0, '30503246': 7.0, '30624898': 304.0, '32564122': 0, '89127267': 0, '89173763': 27.0, '89173808': 14.0, 'cluster_1427494838_273472399': 47.0, 'cluster_1757124350_1757124352': 60.0, 'cluster_1863241547_1863241548_1976170214': 127.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 6.0, 'gneJ207': 0, 'gneJ208': 34.0, 'gneJ210': 27.0, 'gneJ255': 2.0, 'gneJ257': 287.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, 
58530.0, {'1863241632': -15.0, '2330725114': -27.0, '243351999': -1.0, '243641585': -68.0, '243749571': 112.0, '30503246': 0, '30624898': 0, '32564122': -11.0, '89127267': -39.0, '89173763': -21.0, '89173808': 189.0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': -10.0, 'cluster_1863241547_1863241548_1976170214': 269.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -25.0, 'gneJ143': 283.0, 'gneJ207': -64.0, 'gneJ208': -21.0, 'gneJ210': -12.0, 'gneJ255': 0, 'gneJ257': -40.0}, {'1863241632': 2, '2330725114': 3, '243351999': 1, '243641585': 3, '243749571': 2, '30503246': 0, '30624898': 0, '32564122': 1, '89127267': 3, '89173763': 2, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 5, 'gneJ207': 7, 'gneJ208': 3, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 5}, {'1863241632': 3, '2330725114': 3, '243351999': 1, '243641585': 7, '243749571': 3, '30503246': 0, '30624898': 0, '32564122': 2, '89127267': 5, '89173763': 4, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 11, 'gneJ207': 7, 'gneJ208': 5, 'gneJ210': 2, 'gneJ255': 0, 'gneJ257': 7}, 
58540.0, {'1863241632': -18.0, '2330725114': -30.0, '243351999': -1.0, '243641585': -70.0, '243749571': -68.0, '30503246': -8.0, '30624898': -4.0, '32564122': 11.0, '89127267': 15.0, '89173763': -49.0, '89173808': -21.0, 'cluster_1427494838_273472399': -14.0, 'cluster_1757124350_1757124352': -10.0, 'cluster_1863241547_1863241548_1976170214': -72.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 29.0, 'gneJ143': 62.0, 'gneJ207': -70.0, 'gneJ208': -70.0, 'gneJ210': -45.0, 'gneJ255': 0, 'gneJ257': -48.0}, {'1863241632': 2, '2330725114': 3, '243351999': 1, '243641585': 3, '243749571': 4, '30503246': 1, '30624898': 1, '32564122': 0, '89127267': 2, '89173763': 2, '89173808': 3, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 7, 'gneJ208': 5, 'gneJ210': 2, 'gneJ255': 0, 'gneJ257': 6}, {'1863241632': 2, '2330725114': 3, '243351999': 1, '243641585': 7, '243749571': 11, '30503246': 1, '30624898': 1, '32564122': 0, '89127267': 4, '89173763': 6, '89173808': 4, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 7, 'gneJ208': 8, 'gneJ210': 6, 'gneJ255': 0, 'gneJ257': 6}, 
58550.0, {'1863241632': 33.0, '2330725114': -30.0, '243351999': 2.0, '243641585': -12.0, '243749571': -48.0, '30503246': 8.0, '30624898': 4.0, '32564122': 0, '89127267': 1.0, '89173763': -11.0, '89173808': 21.0, 'cluster_1427494838_273472399': 14.0, 'cluster_1757124350_1757124352': 2.0, 'cluster_1863241547_1863241548_1976170214': 72.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -50.0, 'gneJ207': 29.0, 'gneJ208': -80.0, 'gneJ210': -69.0, 'gneJ255': -7.0, 'gneJ257': -60.0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 3, '243749571': 7, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 2, '89173763': 3, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 4, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 4, 'gneJ208': 5, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 5, '243749571': 12, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 3, '89173763': 5, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 7, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 6, 'gneJ208': 8, 'gneJ210': 7, 'gneJ255': 2, 'gneJ257': 6}, 
58560.0, {'1863241632': 0, '2330725114': -30.0, '243351999': 0, '243641585': 192.0, '243749571': -120.0, '30503246': 0, '30624898': -10.0, '32564122': 0, '89127267': -54.0, '89173763': 99.0, '89173808': -9.0, 'cluster_1427494838_273472399': -22.0, 'cluster_1757124350_1757124352': 9.0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -50.0, 'gneJ207': -51.0, 'gneJ208': 45.0, 'gneJ210': -70.0, 'gneJ255': -28.0, 'gneJ257': 109.0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 1, '243749571': 7, '30503246': 0, '30624898': 3, '32564122': 0, '89127267': 3, '89173763': 0, '89173808': 2, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 4, 'gneJ208': 3, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 3}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 1, '243749571': 12, '30503246': 0, '30624898': 3, '32564122': 0, '89127267': 8, '89173763': 0, '89173808': 2, 'cluster_1427494838_273472399': 5, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 8, 'gneJ208': 5, 'gneJ210': 7, 'gneJ255': 3, 'gneJ257': 3}, 
58570.0, {'1863241632': 0, '2330725114': -30.0, '243351999': 0, '243641585': -24.0, '243749571': -120.0, '30503246': -9.0, '30624898': -64.0, '32564122': -19.0, '89127267': 121.0, '89173763': -10.0, '89173808': -30.0, 'cluster_1427494838_273472399': -48.0, 'cluster_1757124350_1757124352': -17.0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 52.0, 'gneJ207': -83.0, 'gneJ208': 65.0, 'gneJ210': 113.0, 'gneJ255': 35.0, 'gneJ257': 14.0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 3, '243749571': 7, '30503246': 1, '30624898': 7, '32564122': 1, '89127267': 0, '89173763': 1, '89173808': 2, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 5, 'gneJ208': 4, 'gneJ210': 2, 'gneJ255': 0, 'gneJ257': 2}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 5, '243749571': 12, '30503246': 1, '30624898': 8, '32564122': 2, '89127267': 0, '89173763': 2, '89173808': 3, 'cluster_1427494838_273472399': 7, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 9, 'gneJ208': 6, 'gneJ210': 3, 'gneJ255': 0, 'gneJ257': 2}, 
58580.0, {'1863241632': 0, '2330725114': 201.0, '243351999': 0, '243641585': -32.0, '243749571': 22.0, '30503246': 9.0, '30624898': -65.0, '32564122': -28.0, '89127267': -8.0, '89173763': -36.0, '89173808': -39.0, 'cluster_1427494838_273472399': 70.0, 'cluster_1757124350_1757124352': -20.0, 'cluster_1863241547_1863241548_1976170214': -5.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 25.0, 'gneJ207': 124.0, 'gneJ208': 70.0, 'gneJ210': 79.0, 'gneJ255': 0, 'gneJ257': 76.0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 4, '243749571': 7, '30503246': 0, '30624898': 7, '32564122': 1, '89127267': 1, '89173763': 2, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 2, 'gneJ208': 2, 'gneJ210': 2, 'gneJ255': 0, 'gneJ257': 1}, {'1863241632': 0, '2330725114': 5, '243351999': 0, '243641585': 4, '243749571': 9, '30503246': 0, '30624898': 7, '32564122': 3, '89127267': 2, '89173763': 4, '89173808': 4, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 3, 'gneJ208': 2, 'gneJ210': 4, 'gneJ255': 0, 'gneJ257': 1}, 
58590.0, {'1863241632': 0, '2330725114': -3.0, '243351999': 0, '243641585': -56.0, '243749571': 131.0, '30503246': 0, '30624898': -83.0, '32564122': 39.0, '89127267': -27.0, '89173763': -44.0, '89173808': -40.0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': -25.0, 'cluster_1863241547_1863241548_1976170214': -12.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -41.0, 'gneJ207': 67.0, 'gneJ208': -34.0, 'gneJ210': 13.0, 'gneJ255': -2.0, 'gneJ257': -19.0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 5, '243749571': 4, '30503246': 0, '30624898': 7, '32564122': 1, '89127267': 2, '89173763': 2, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 3, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 2, 'gneJ208': 5, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 3}, {'1863241632': 0, '2330725114': 4, '243351999': 0, '243641585': 7, '243749571': 8, '30503246': 0, '30624898': 10, '32564122': 1, '89127267': 4, '89173763': 5, '89173808': 4, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 5, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 2, 'gneJ208': 5, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 3}, 
58600.0, {'1863241632': 0, '2330725114': -27.0, '243351999': 0, '243641585': 101.0, '243749571': -123.0, '30503246': 0, '30624898': -57.0, '32564122': -10.0, '89127267': -29.0, '89173763': 88.0, '89173808': -44.0, 'cluster_1427494838_273472399': -1.0, 'cluster_1757124350_1757124352': 73.0, 'cluster_1863241547_1863241548_1976170214': -31.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -76.0, 'gneJ207': 69.0, 'gneJ208': 45.0, 'gneJ210': 5.0, 'gneJ255': -19.0, 'gneJ257': -30.0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 2, '243749571': 10, '30503246': 0, '30624898': 7, '32564122': 1, '89127267': 2, '89173763': 1, '89173808': 4, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 3}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 4, '243749571': 16, '30503246': 0, '30624898': 7, '32564122': 1, '89127267': 3, '89173763': 1, '89173808': 6, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 9, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 3, 'gneJ257': 3}, 
58610.0, {'1863241632': 0, '2330725114': -49.0, '243351999': 0, '243641585': -45.0, '243749571': -80.0, '30503246': 0, '30624898': 32.0, '32564122': -10.0, '89127267': -30.0, '89173763': -14.0, '89173808': -60.0, 'cluster_1427494838_273472399': 1.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 35.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -101.0, 'gneJ207': -7.0, 'gneJ208': -13.0, 'gneJ210': 0, 'gneJ255': -30.0, 'gneJ257': -48.0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 3, '243749571': 9, '30503246': 0, '30624898': 8, '32564122': 1, '89127267': 2, '89173763': 1, '89173808': 4, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 1, 'gneJ208': 3, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 3}, {'1863241632': 0, '2330725114': 6, '243351999': 0, '243641585': 5, '243749571': 19, '30503246': 0, '30624898': 8, '32564122': 1, '89127267': 3, '89173763': 2, '89173808': 6, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 13, 'gneJ207': 1, 'gneJ208': 3, 'gneJ210': 0, 'gneJ255': 3, 'gneJ257': 5}, 
58620.0, {'1863241632': 0, '2330725114': -11.0, '243351999': 0, '243641585': -29.0, '243749571': 72.0, '30503246': 0, '30624898': 4.0, '32564122': 23.0, '89127267': 94.0, '89173763': -37.0, '89173808': -67.0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 13.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -17.0, 'gneJ143': -130.0, 'gneJ207': -10.0, 'gneJ208': -40.0, 'gneJ210': -1.0, 'gneJ255': 51.0, 'gneJ257': 39.0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 3, '243749571': 9, '30503246': 0, '30624898': 5, '32564122': 1, '89127267': 0, '89173763': 3, '89173808': 4, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 4, 'gneJ207': 1, 'gneJ208': 4, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 1}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 4, '243749571': 15, '30503246': 0, '30624898': 5, '32564122': 1, '89127267': 0, '89173763': 5, '89173808': 7, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 13, 'gneJ207': 1, 'gneJ208': 4, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 2}, 
58630.0, {'1863241632': 0, '2330725114': -30.0, '243351999': 0, '243641585': -63.0, '243749571': 9.0, '30503246': 0, '30624898': -60.0, '32564122': -14.0, '89127267': 0, '89173763': -26.0, '89173808': -70.0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -25.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 17.0, 'gneJ143': 67.0, 'gneJ207': 17.0, 'gneJ208': -40.0, 'gneJ210': 1.0, 'gneJ255': 0, 'gneJ257': -20.0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 4, '243749571': 11, '30503246': 0, '30624898': 9, '32564122': 1, '89127267': 0, '89173763': 5, '89173808': 4, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 0, 'gneJ208': 4, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 1}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 7, '243749571': 14, '30503246': 0, '30624898': 9, '32564122': 2, '89127267': 0, '89173763': 6, '89173808': 7, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 15, 'gneJ207': 0, 'gneJ208': 4, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 2}, 
58640.0, {'1863241632': 0, '2330725114': -30.0, '243351999': -8.0, '243641585': -27.0, '243749571': -153.0, '30503246': -3.0, '30624898': 39.0, '32564122': 19.0, '89127267': 0, '89173763': -75.0, '89173808': -70.0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -49.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -5.0, 'gneJ143': -53.0, 'gneJ207': 0, 'gneJ208': -49.0, 'gneJ210': -12.0, 'gneJ255': -8.0, 'gneJ257': 18.0}, {'1863241632': 0, '2330725114': 3, '243351999': 2, '243641585': 4, '243749571': 12, '30503246': 1, '30624898': 12, '32564122': 0, '89127267': 0, '89173763': 5, '89173808': 4, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 4, 'gneJ207': 0, 'gneJ208': 4, 'gneJ210': 1, 'gneJ255': 2, 'gneJ257': 1}, {'1863241632': 0, '2330725114': 3, '243351999': 2, '243641585': 6, '243749571': 16, '30503246': 1, '30624898': 12, '32564122': 0, '89127267': 0, '89173763': 10, '89173808': 7, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 5, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 18, 'gneJ207': 0, 'gneJ208': 5, 'gneJ210': 3, 'gneJ255': 2, 'gneJ257': 1}, 
58650.0, {'1863241632': -4.0, '2330725114': -35.0, '243351999': -39.0, '243641585': -24.0, '243749571': 45.0, '30503246': 3.0, '30624898': -71.0, '32564122': 0, '89127267': 0, '89173763': -106.0, '89173808': 378.0, 'cluster_1427494838_273472399': -4.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 74.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -17.0, 'gneJ143': 359.0, 'gneJ207': -18.0, 'gneJ208': 83.0, 'gneJ210': -5.0, 'gneJ255': -20.0, 'gneJ257': 66.0}, {'1863241632': 1, '2330725114': 3, '243351999': 5, '243641585': 6, '243749571': 9, '30503246': 0, '30624898': 13, '32564122': 0, '89127267': 0, '89173763': 5, '89173808': 1, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 2, 'gneJ207': 2, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 2, 'gneJ257': 0}, {'1863241632': 1, '2330725114': 4, '243351999': 5, '243641585': 8, '243749571': 17, '30503246': 0, '30624898': 17, '32564122': 0, '89127267': 0, '89173763': 11, '89173808': 1, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 5, 'gneJ207': 2, 'gneJ208': 2, 'gneJ210': 1, 'gneJ255': 2, 'gneJ257': 0}, 
